Estimate,Std. Error,z value,Pr(>|z|)
-546126532118162.0,13225480.7600523,-41293510.7635364,0
-534900437157116.0,93987914.5840085,-5691161.88527633,0
-532754886072527.0,6072449.1820603,-87733115.601269,0
530353192032836.0,12899960.8322197,41112775.3743402,0
-528392084035830.0,28110504.3655489,-18796962.0596138,0
-525515302853161.0,4412118.14795282,-119107259.876301,0
524181772067166.0,11259792.1989801,46553414.3795873,0
-522959969862464.0,9087370.43567311,-57547997.3623115,0
-520181169267521.0,56626278.3774208,-9186215.02547727,0
-518331686878605.0,36229616.1094573,-14306850.1005535,0
505881756783219.0,12339362.540954,40997397.9696449,0
504368834033392.0,149001866.271989,3384983.33378398,0
502467821861882.0,13014611.1562734,38607978.0508602,0
501251000679261.0,39004921.8454111,12850967.9538874,0
496060069181458.0,7628135.15024157,65030319.9158379,0
-491939761750062.0,19543159.9848015,-25171966.1576039,0
-488704878330100.0,55786228.4127325,-8760314.01001756,0
-486562986764838.0,11813937.4913942,-41185505.4353615,0
486551762993305.0,13280898.81568,36635454.4030455,0
-481714753429318.0,34421708.6731447,-13994504.3984741,0
477566637786584.0,51419611.7345177,9287636.01429523,0
-473733957011754.0,9856658.70192294,-48062327.3401293,0
-466370241006812.0,47393925.0678726,-9840295.7834559,0
466325522042620.0,19551065.4241094,23851668.0255987,0
-463925337554391.0,11024444.0590352,-42081517.6774537,0
461657146713213.0,9166891.41642478,50361363.0555325,0
458848311929447.0,10904165.3422978,42080094.8560043,0
458395222625736.0,14946423.7280931,30669224.3552645,0
456336268648581.0,10463517.9414711,43612126.5525753,0
-451420704454815.0,23080708.5528918,-19558355.560027,0
-451061112624033.0,15224582.6757203,-29627157.7508244,0
-450316419400495.0,19804438.1807327,-22738156.734918,0
-449312761721951.0,6814814.32918512,-65931768.6466856,0
445435963153608.0,14937096.8267581,29820785.6800967,0
-444907625773317.0,6519111.65199656,-68246664.503293,0
443778382576956.0,15409814.5236924,28798424.6594695,0
-432453959934382.0,13049897.0543543,-33138495.8925854,0
430566905120524.0,10515585.4245873,40945595.2983636,0
-423793874114160.0,8035153.13202522,-52742476.3599179,0
-419761695040944.0,57101937.9972537,-7351093.67148156,0
-418332107769568.0,23633505.0708399,-17700806.8213176,0
417527909692138.0,7651160.30805425,54570534.7792299,0
-417506930708058.0,8087072.73250982,-51626459.2291462,0
415188057439572.0,9511006.88134676,43653428.3508774,0
414326917233914.0,78421777.014267,5283314.57164681,0
-411235318546979.0,27822577.7318236,-14780633.2867787,0
409181243668633.0,20756776.6424158,19713139.988821,0
408424592368533.0,13143283.7579213,31074775.519655,0
-405004718311399.0,12379845.0990996,-32714845.3853316,0
-404928908425786.0,8585173.24057663,-47166073.0749084,0
403643218911323.0,7634292.12868509,52872383.2029788,0
-402323139880618.0,54668742.6012272,-7359290.16724058,0
-402295672891735.0,11551962.2650134,-34824877.6842128,0
-399933710982193.0,11751366.3992434,-34032953.9046576,0
-397769308437257.0,40779329.0564839,-9754189.62598189,0
396331843439008.0,47124365.1942026,8410338.0874352,0
391483807935885.0,13041696.8985307,30017858.1807087,0
-390262980657605.0,12356073.2881947,-31584709.1187514,0
389046795590249.0,12777949.0946754,30446732.31265,0
387557847641883.0,9699670.65036145,39955773.9238745,0
385928969681262.0,8002853.69410287,48223919.1709384,0
382708294880668.0,13534547.1819661,28276401.843026,0
-380015214054210.0,7969183.39541138,-47685590.2542061,0
379375567176352.0,23893644.4498705,15877676.9266945,0
-376443973542007.0,6301032.46146456,-59743220.7886943,0
-375485513338177.0,6468883.23050675,-58044874.2013794,0
374176350065959.0,41559621.1255668,9003362.87800688,0
373312649050844.0,6088036.91608762,61319051.4769,0
-372155532531662.0,15434834.9978313,-24111403.3667319,0
-369927229212429.0,5877043.63827028,-62944441.4541229,0
369904357281419.0,12916194.0184552,28638804.6473199,0
369306788919111.0,9076204.26865836,40689563.3887824,0
-367358092200830.0,9719193.16599504,-37797179.8611969,0
-367169857636414.0,8047192.29952757,-45627076.3727082,0
361555143117271.0,24722970.4444282,14624259.8125483,0
-356207278553587.0,12126047.6564514,-29375381.7109629,0
352105598019333.0,12685768.1435321,27755954.0766835,0
348913734878611.0,7337248.35536123,47553758.3000942,0
346435978331761.0,7726709.25311456,44836160.7746682,0
346417508990987.0,12089263.4530012,28654972.2683882,0
-345851914206794.0,25268332.3034612,-13687168.1935028,0
-344393505422136.0,14715204.728685,-23403922.1181065,0
342249623843579.0,6642185.6525772,51526657.3000386,0
341996164198297.0,6729108.36902951,50823399.6902654,0
339755715447842.0,6009300.26876681,56538315.6527747,0
337779249121402.0,17032297.2786399,19831690.5579736,0
-336670532680590.0,8096038.93875992,-41584598.990597,0
334812322228563.0,27580026.43576,12139666.4723442,0
-333123324523160.0,10194539.1188938,-32676643.9010249,0
-332808162146815.0,10768519.0672379,-30905657.5067365,0
331293270327317.0,17068569.5875395,19409550.9074861,0
331113143280522.0,4769804.56606529,69418597.4906022,0
330469297692625.0,15143183.9443208,21822973.2206721,0
-330432011512220.0,14476969.4010481,-22824667.398157,0
-328811702897276.0,10427496.2671216,-31533140.3123141,0
-327573439100487.0,25273239.8534615,-12961276.0769815,0
326813860285256.0,13566216.266113,24090273.5054876,0
-326287519630417.0,8664107.00760088,-37659682.5667285,0
324282652056238.0,7957263.64443233,40753036.0368464,0
-324075297347554.0,22470359.9167258,-14422345.6388132,0
323917493308590.0,7305177.34386254,44340811.7368608,0
321953008794006.0,24602965.7853704,13085943.0364062,0
-321519042367573.0,9883155.71121067,-32532022.3380541,0
-320673981979918.0,10624633.5108455,-30182121.7317829,0
-319457787275300.0,7610894.20012293,-41973752.2129975,0
319226789648115.0,8326241.31692782,38339843.5737269,0
-315521808168706.0,9405624.43234226,-33546077.7153455,0
-315451395740560.0,49309475.1225759,-6397378.90043233,0
315199456962292.0,18652155.7398175,16898821.8498209,0
-313423438051346.0,14128324.0172439,-22184049.4080407,0
-312016129728404.0,4670683.88021117,-66803093.0224928,0
-311598756976561.0,21277131.3240298,-14644772.9363145,0
-310621735886303.0,9405988.96786756,-33023825.2402207,0
308948642686858.0,12919127.0035215,23914049.5021563,0
305555915132484.0,5017252.06231064,60901049.2870799,0
-304685688638044.0,13574215.2270519,-22445915.5495662,0
-304347129209806.0,6906813.43960541,-44064767.6198409,0
303120734052971.0,8324858.54517915,36411517.6741959,0
302349372026665.0,3575835.2029792,84553497.2570221,0
-301730440391830.0,31703773.6558195,-9517177.47128328,0
300497546917224.0,6648098.16423722,45200527.9545541,0
-299859204553365.0,9877130.61091097,-30358938.8827277,0
-297110565320806.0,7369336.70142132,-40317138.0761449,0
296325948720374.0,20028887.8049528,14794927.7866092,0
-294847355649772.0,8098827.41807769,-36406178.3798025,0
294702705271130.0,12454835.8979454,23661709.209653,0
-293659903869157.0,7534378.01757496,-38975998.1758488,0
290169271658070.0,13021354.8567488,22284107.518019,0
-286987203824892.0,31334650.2333186,-9158781.14764253,0
284006337319586.0,7978571.54288027,35596138.4557642,0
283456756314339.0,21567189.5464555,13142962.1696316,0
-280956969215098.0,8063486.28750608,-34843113.6604554,0
-280402529842136.0,10848397.8239669,-25847367.9147952,0
-280256807977016.0,9915337.18749905,-28264980.0684898,0
278823801096511.0,43569829.0095629,6399469.71183462,0
-278382188780922.0,8519500.97072237,-32675879.6950191,0
278283298385869.0,26589432.3466496,10465936.0439838,0
277618102055689.0,5879644.42154349,47216818.2549398,0
273810261012010.0,7980250.89339475,34310984.0366852,0
269607517428689.0,11941495.1712479,22577366.8675791,0
-269338386154244.0,15431084.2927692,-17454274.8289213,0
267969103350340.0,5353077.16569942,50058890.4392018,0
-267111487820756.0,10020794.874438,-26655718.5500454,0
-266831148399779.0,10383094.2579666,-25698615.6313711,0
-266690554181688.0,5047886.5725114,-52832120.99772,0
-265578592113466.0,5664374.10175245,-46885778.9656408,0
265033674542799.0,6628001.08662934,39986969.0844577,0
-264261306515357.0,9434641.62475152,-28009681.4511825,0
-263120710822856.0,13646528.8682865,-19281145.6570709,0
262917561345911.0,7347552.87971789,35783010.4321762,0
-260702264694448.0,8970341.30714255,-29062691.7937744,0
-258144771202665.0,8881005.37815583,-29067066.1947364,0
257959425548150.0,7230255.76338025,35677773.2337853,0
-257196660336672.0,14165457.2791477,-18156608.3796871,0
-255951966815105.0,12922225.2214192,-19807112.3532852,0
-252903268353877.0,74986733.6291399,-3372640.14731798,0
252653554614560.0,6463461.14370239,39089513.9612203,0
-252609113702671.0,118242064.323858,-2136372.66185399,0
250262029596529.0,10973587.4220627,22805853.7259537,0
250044647388010.0,8860145.97856871,28221278.5198831,0
-249069536869986.0,4678455.83826977,-53237552.1924558,0
248473637163000.0,4086594.86867365,60802121.3621415,0
247239795003896.0,9190711.76413968,26901049.8151598,0
246878963433311.0,8446676.88298878,29227939.7984921,0
246303613941684.0,12961417.5120852,19002830.0308999,0
-245992406592880.0,8519925.31859699,-28872601.2722126,0
-245925302758725.0,5789680.01527181,-42476493.0203452,0
-244814584064562.0,11070262.3726031,-22114614.435014,0
-244076841270570.0,13481132.6553619,-18105069.3224573,0
241980055485176.0,9022611.7681908,26819291.5424198,0
240645745023195.0,11019796.0245135,21837586.1484077,0
-239781366701058.0,5597364.92187557,-42838258.7249131,0
-238621555379706.0,11579203.3687952,-20607769.6176205,0
-238457172960681.0,5569896.69123439,-42811776.6234251,0
237906954548212.0,5206102.84653757,45697705.4739587,0
237371697474518.0,8342645.51196742,28452808.7803817,0
236728859338216.0,6735272.73341602,35147627.8256294,0
236594366886969.0,11052767.7363108,21405893.3048692,0
235966461787874.0,8718300.83401441,27065648.0294017,0
235207088461374.0,10341101.3842459,22744877.9121051,0
-235054390308488.0,4268893.97707919,-55062128.8723864,0
233838139740936.0,6319814.86073455,37000789.5632812,0
232842255385779.0,13240503.7713378,17585603.9473227,0
231483827391209.0,12626650.6351809,18332955.7520376,0
230077560828935.0,12753303.2166607,18040624.9988917,0
-229824397842137.0,12506586.1477488,-18376269.5212798,0
-228244809085240.0,6275737.33959572,-36369401.1929351,0
-227504522240529.0,6878434.45286367,-33075044.0088606,0
