Estimate,Std. Error,z value,Pr(>|z|)
448512652584092.0,23695628.151206,18928076.0873716,0
-447393754759584.0,9564383.85252705,-46777059.7309701,0
444755898736494.0,7307586.81346075,60862212.1214138,0
444402007865842.0,14824841.5140507,29976847.1349017,0
443926922187558.0,9873806.85540934,44960057.3201768,0
-443245825377571.0,26593036.6606243,-16667740.1695112,0
439030432049755.0,11779186.772764,37271709.8827983,0
-435818879056000.0,9024802.66658211,-48291236.4022973,0
435712223984216.0,12490708.0357242,34882908.3778159,0
-429930740267950.0,6988088.69394503,-61523366.2733091,0
-428006112342096.0,8344155.69760347,-51294118.644625,0
-427582922457407.0,83244454.2768339,-5136473.36836947,0
426512851172678.0,12288275.8789789,34708925.4321104,0
-423779675862462.0,9971410.7248692,-42499470.4917263,0
423660312148242.0,23695774.7060127,17879150.0765214,0
418391064708168.0,12628942.8891395,33129539.6915582,0
-416258153842261.0,11894974.6563179,-34994454.8743674,0
-415468167174627.0,44401990.9716014,-9356971.57004407,0
414455232738205.0,3927278.30952038,105532432.405795,0
413969039389379.0,7949812.19729788,52072807.3966434,0
413063441331167.0,7902007.28110726,52273229.6537807,0
412370042967093.0,20093978.8025741,20522070.169312,0
-410343815224312.0,11530582.8327091,-35587430.503537,0
403658896269834.0,6013618.98971518,67124122.2565303,0
-401125162826451.0,7674008.90388422,-52270614.7269937,0
397163401758352.0,7117755.66995687,55798965.3163746,0
395834395027280.0,44319520.8628093,8931378.0320997,0
394141935318604.0,17365188.7759541,22697244.4932116,0
-392983995406105.0,27347113.7528272,-14370218.3330216,0
-391746129509613.0,5064967.6482994,-77344251.0814742,0
391659387040017.0,34521889.8787876,11345247.5636532,0
390361605490354.0,7083993.91676347,55104734.712802,0
-390181360551418.0,5954725.85752625,-65524655.5235222,0
-389536217238714.0,8629115.15462055,-45142081.2283554,0
-387378428602652.0,6064585.68523294,-63875497.6363688,0
383716047065275.0,12712954.5289692,30183073.9810243,0
-377005204690202.0,7230513.64909925,-52140860.6616997,0
-364918504441505.0,6275260.85294574,-58151925.9506487,0
364574445562440.0,7116990.25499475,51225930.1333986,0
363297790813988.0,16936216.544841,21450941.5282985,0
362991982511799.0,52178835.3190892,6956690.01218587,0
362467629834253.0,8018457.30815934,45204160.3395976,0
359202766457631.0,18576069.338816,19336855.3866803,0
-354883444095067.0,8047486.51563579,-44098668.9950395,0
-353240928778129.0,11284098.2895646,-31304311.581972,0
-351974745310694.0,11724413.2999487,-30020670.229378,0
350650368269636.0,10774519.7392927,32544408.1735614,0
347884424075716.0,16204197.2474685,21468784.8316623,0
343775692125763.0,18420430.0602012,18662739.7407251,0
-343676962220750.0,32966105.014285,-10425161.3004274,0
-343610984629527.0,4226886.49367904,-81291746.3346529,0
-340186793665581.0,54120202.4672695,-6285763.50709917,0
-333709435240380.0,6163885.02390987,-54139464.6308152,0
-332139095228029.0,10290567.4260269,-32276072.0062901,0
330032197469110.0,12311596.7741808,26806611.9710187,0
329181228793442.0,5203328.93664279,63263582.3722941,0
-328538952596050.0,41299489.9229299,-7955036.56846963,0
323222124724312.0,9665977.22580237,33439156.4529557,0
-322083043929835.0,38002436.1601916,-8475326.22835438,0
319244378842067.0,14942050.9181651,21365499.3274023,0
-317605154076560.0,6738937.08646073,-47129858.9082636,0
-316917698129849.0,15061934.3879214,-21040969.2385856,0
314154467862048.0,8904553.95505827,35280202.6297556,0
-313083765148567.0,5738545.64508889,-54558033.4307365,0
311669544658221.0,8439443.52745596,36930106.0720733,0
311478033581412.0,13573147.314059,22948106.7562558,0
-308947399500764.0,8008326.56433076,-38578271.8797734,0
307839466439929.0,33607017.8161635,9159975.69685791,0
-307294605446276.0,13452687.9639708,-22842617.4954238,0
307032451794687.0,5005119.42333156,61343681.5040703,0
305754172107212.0,8092612.64412792,37781886.4627198,0
305466331287362.0,11027305.8839306,27700903.0585157,0
-302658919173259.0,9700306.49703494,-31200964.5536222,0
-299769555674499.0,7725670.81163382,-38801751.0690576,0
-298487355715546.0,7587624.92484301,-39338707.259798,0
-298331237551422.0,8036710.70784856,-37121062.135542,0
296947526167775.0,4307452.93032368,68938078.0175956,0
296841495100798.0,12287037.0639441,24158915.901041,0
-294944092064988.0,4165887.53973871,-70799820.9868834,0
-291581262601101.0,7559047.70075425,-38573809.04899,0
-289537374231136.0,15712514.0004904,-18427183.2134628,0
-289444184347203.0,19765021.9271882,-14644263.2552333,0
