Estimate,Std. Error,z value,Pr(>|z|)
343791008376032.0,5149096.79068555,66767245.2764787,0
343451916897387.0,13228568.3118438,25962894.0034189,0
-338345695011520.0,12198326.1055969,-27737059.3376971,0
-336021606789172.0,7356489.4303946,-45676896.5643913,0
335991029451536.0,9154951.30732996,36700471.4904954,0
334832775387731.0,5743677.03121866,58295891.9117165,0
-334323498176789.0,21659340.0667266,-15435534.8384036,0
334182399777078.0,17397859.9810158,19208247.4592698,0
-333278644372692.0,12953316.9876822,-25729212.4240934,0
332933658306765.0,210199125.263947,1583896.49761244,0
325982366673357.0,14953724.1295255,21799410.2238198,0
322487139716164.0,13211227.636536,24410081.2269949,0
-322262290392436.0,7937768.98744339,-40598597.7800836,0
-322101199339672.0,30968752.9623537,-10400844.9978992,0
319935293761619.0,86700202.6058995,3690133.17322801,0
318918044016080.0,46090412.8790114,6919400.89261619,0
314815172938876.0,10886530.4987582,28917860.7431253,0
-314701753484834.0,12712282.4445943,-24755723.8329499,0
314360564514381.0,11799786.1639004,26641208.5903827,0
312392523027594.0,16627525.3992279,18787673.7835023,0
312049140847770.0,9008316.30397071,34640118.1217653,0
311118067092555.0,6263959.09807999,49667959.547807,0
309210053519192.0,11538924.8678988,26797128.5937924,0
-308256816223831.0,13011152.1384321,-23691738.6672706,0
306366775517871.0,9024271.08469412,33949199.0702156,0
304553790554344.0,12919483.0595518,23573217.9956827,0
302623532026452.0,10823892.7655791,27958844.2513789,0
-302363862433571.0,12919431.8519458,-23403804.896268,0
-299487787062070.0,13248320.4654712,-22605717.2939483,0
-299273060888407.0,7672067.57053166,-39008136.7424228,0
-298415172953841.0,8099647.26741217,-36842983.7870192,0
297260383439205.0,34852115.723835,8529191.9088835,0
-297249132668356.0,7634553.35804665,-38934711.5316264,0
-294538520746620.0,12628937.6424618,-23322509.7063038,0
-294163550024888.0,17747941.0623136,-16574516.953379,0
-290524089441167.0,13421121.3654395,-21646782.0780825,0
-289657793948740.0,9845429.02731919,-29420535.4733648,0
-285107945308508.0,10288614.1416864,-27711015.4372817,0
284995992800297.0,7176835.24729566,39710538.5563487,0
-284559924880751.0,20695531.7668016,-13749824.2657975,0
-284286464680829.0,8802408.50103511,-32296440.7579356,0
-281275618340463.0,7266937.65727714,-38706210.4569993,0
280685452928811.0,19038180.9052153,14743291.6162657,0
279726592585923.0,12192808.8931416,22941932.0057799,0
-276549944506608.0,5891578.01439587,-46939876.5204956,0
276363104396877.0,9288745.2796833,29752468.8292776,0
-274081982839690.0,10870459.6832484,-25213467.5833495,0
272466209301059.0,12778128.6858118,21322856.8908992,0
-272289082765623.0,10305286.6634185,-26422271.5639915,0
-272203641674919.0,10036082.3172554,-27122499.9028664,0
272084675605194.0,7255422.7696485,37500871.3128892,0
272075060593498.0,8083617.02306255,33657589.1481831,0
270231225525477.0,17585633.7276884,15366590.1217993,0
265052509739770.0,4137305.55477952,64064040.2866968,0
263037249663048.0,13803401.0211498,19055973.9052729,0
262916762668408.0,12640027.8278339,20800331.0000199,0
262484209670300.0,7503439.76811195,34981850.6954375,0
-260828548727398.0,8113803.94329254,-32146272.0260844,0
259854155896791.0,7551237.52721442,34412128.4703712,0
258176559274569.0,10113105.4741512,25528909.9806642,0
257092412996890.0,19507587.7783067,13179098.0985762,0
256157490544061.0,29021121.7097168,8826588.20380103,0
253036151987543.0,14480016.9208229,17474851.9543279,0
-249566192963504.0,7204170.09342958,-34641907.3573951,0
249441568410719.0,11090876.7196682,22490698.8613774,0
-245873515305404.0,15232433.8718498,-16141446.4276643,0
242587931329792.0,17508372.5065568,13855538.6138229,0
239609984794906.0,6740543.28100558,35547577.5179891,0
238006628616979.0,6386617.19516387,37266462.2512845,0
-237428521628864.0,11232066.2843517,-21138454.4586996,0
-236226144373538.0,2946999.60257389,-80158186.7086847,0
-234636845192976.0,8979486.50872714,-26130318.8066414,0
234593816697742.0,20809177.6122271,11273574.6250683,0
-233208114441383.0,19166111.7180636,-12167732.1864711,0
-232473704293046.0,13260245.9672545,-17531628.362485,0
232038296784324.0,9001624.89096656,25777379.0393313,0
-226836953883754.0,9709022.13616934,-23363522.1655032,0
225807770869130.0,10884501.7194821,20745806.899452,0
-224438970613209.0,6194570.83731472,-36231560.9115709,0
-223137455393460.0,12438278.8149848,-17939576.5855192,0
-221253807993075.0,4125218.32562328,-53634448.0530364,0
-219246840973122.0,8347370.6051273,-26265377.607465,0
-218722355828876.0,52230062.1085472,-4187671.75452168,0
-218713223698221.0,6369889.70358513,-34335480.4989989,0
218236566041180.0,9092891.3056481,24000789.0455724,0
-218221071771856.0,13439506.1494672,-16237283.5240309,0
217863031967908.0,14441218.4329888,15086194.6295496,0
-217031210704778.0,13068701.1341343,-16606945.7459634,0
216721045417712.0,7325372.69313542,29584985.5695124,0
-216166381569243.0,24917924.534125,-8675135.89557607,0
215654696424449.0,7495939.39615795,28769535.7482457,0
-210511405711580.0,9622584.71356694,-21876804.6193222,0
208390758933934.0,23353263.9761752,8923410.41263151,0
208151729731457.0,5528071.69790823,37653587.2011609,0
206315733301227.0,15278104.3725874,13504013.8664982,0
204788609522428.0,5513660.96271607,37142038.8208904,0
203780757945218.0,15745580.9744417,12942092.0241683,0
-202269732036473.0,33759075.7178389,-5991566.05255012,0
201287818693354.0,5795686.75451608,34730624.2071327,0
201214620254500.0,21491572.9935714,9362489.20982597,0
199311513241187.0,8456413.54467192,23569272.2675284,0
-198794531504697.0,8223739.03860291,-24173253.8656127,0
-197023974510916.0,6270349.85258199,-31421528.1671701,0
194225000472210.0,6348903.79453772,30591895.3503929,0
-192967946491282.0,6126849.86942822,-31495458.6131047,0
-188904392615610.0,6715904.30292302,-28127916.0772723,0
188884937693151.0,10402290.9613089,18158013.3064635,0
188700157505365.0,5335058.12262698,35369840.9966805,0
-186558185833464.0,7340251.86802785,-25415774.443117,0
-185175516522687.0,29896670.8631311,-6193850.72573573,0
-184569094363249.0,8723974.0540272,-21156538.6623367,0
-184021602148024.0,24544565.7362985,-7497447.87196939,0
-183469308454601.0,10179194.3865626,-18023951.7477724,0
-183327531497364.0,4997428.83679266,-36684370.6002671,0
-181141917697468.0,12551823.1547423,-14431522.454093,0
-180862287605496.0,19117508.3844533,-9460557.51452298,0
-176296234665637.0,6870098.06512422,-25661385.4699684,0
-175590742292735.0,29738061.9335346,-5904579.21182574,0
175075193609827.0,15269535.8141097,11465652.6394241,0
174862377950287.0,8358037.9338022,20921462.5890958,0
174400939280788.0,13071047.7334105,13342537.0970842,0
171262605710041.0,8830125.1125155,19395263.773477,0
-170928853665186.0,9885335.89385449,-17291152.8248067,0
169430885328819.0,2023165.9230203,83745422.6571207,0
166874629639841.0,12366930.2905536,13493617.7142769,0
-166159378527852.0,7635434.61202847,-21761613.7090734,0
164886140309424.0,19282437.6183064,8551104.56329881,0
-163414950473653.0,5303096.74584025,-30815004.5729103,0
161879962958888.0,8879090.18408298,18231593.5082043,0
-161523928650370.0,14650427.1111653,-11025202.7073853,0
159731314428077.0,3520983.02837404,45365545.116484,0
-159327139172080.0,9050021.67211926,-17605166.5890398,0
158678148397852.0,6697061.19644045,23693698.4362919,0
152136310672727.0,8083872.21351628,18819732.2587997,0
-151127145010725.0,4842090.08340615,-31211138.6627518,0
150941788160029.0,8593638.83501112,17564362.5544374,0
-150837024913860.0,8455361.64650609,-17839216.253534,0
150586258398636.0,4731156.25137259,31828637.7362719,0
150001983925222.0,2421447.36882026,61947241.0826356,0
-145665435589022.0,3231728.92964148,-45073531.462672,0
-145105348833398.0,3135641.80824334,-46276123.9029051,0
144705567927191.0,9062111.78740975,15968194.9772717,0
-143227466819016.0,2784575.2515649,-51436019.4570156,0
142964839066964.0,8061914.22237894,17733361.4726525,0
142498031476907.0,7475495.70418288,19062017.7063539,0
140498903046130.0,7587654.45149342,18516776.6856432,0
140273706288388.0,6381147.610449,21982520.2066619,0
-138565342169412.0,5134731.5158923,-26985898.2384071,0
-137627891621680.0,13279609.6782013,-10363850.6670567,0
-136211152739518.0,14558486.2177177,-9356134.33309766,0
134887180046840.0,2210192.6185956,61029603.8960398,0
133895778455872.0,10376065.6104657,12904291.8079488,0
133892617033950.0,9570786.93384731,13989718.7095907,0
133884520140184.0,3690029.30797317,36282779.6112338,0
-133783815203967.0,5560942.23149147,-24057760.2921952,0
131471091191078.0,5988010.83914608,21955720.3089208,0
129227304402616.0,12225095.8066722,10570657.80475,0
128647419648021.0,16936463.2728925,7595884.54656443,0
127340455668517.0,11576277.8009787,11000120.9246854,0
126165279104781.0,3099845.80637296,40700501.5686258,0
125703922022328.0,11081041.6500164,11344052.8420125,0
-125415270125403.0,25085430.835282,-4999526.25685063,0
-123762392473720.0,6453078.03596282,-19178815.409328,0
123594077409394.0,5807390.93199763,21282203.8083254,0
122241811450186.0,6705038.38324044,18231336.5656093,0
121306807235882.0,5530851.65782914,21932753.7132852,0
121222873678379.0,8470769.18829347,14310727.9851171,0
-120766842818704.0,9060595.291358,-13328797.8256674,0
-119802862308500.0,7289293.63659272,-16435455.6533546,0
118752965837192.0,9140931.43369146,12991341.9325622,0
117374635005480.0,6731619.04705694,17436315.7191428,0
-113874598742793.0,8417333.84793971,-13528582.8980949,0
-113566783696059.0,7187755.23905364,-15800034.9092315,0
109025419379333.0,22468389.8278312,4852391.30239253,0
-108904661358818.0,7039355.93152938,-15470827.5044074,0
-106862230679305.0,12603025.5030153,-8479093.42512538,0
-106296086542489.0,34626577.5916554,-3069783.21092018,0
106147527437820.0,2204358.61349887,48153475.0234388,0
-105892715839017.0,7184401.1821734,-14739254.2751883,0
-105315132624291.0,7222581.25249703,-14581370.4190425,0
-103655506907082.0,2313306.82379848,-44808369.491116,0
-102556501104715.0,5465315.59268345,-18764973.2875463,0
102556300752770.0,4122230.9583327,24878834.2500465,0
-101702254012522.0,13200273.3693111,-7704556.65327101,0
101253099850107.0,17117432.6494785,5915203.63617094,0
-100340669139674.0,6337517.88683503,-15832802.5153369,0
-99879630840187.3,16540902.5306287,-6038342.26428943,0
99247989519133.8,10943816.7502753,9068864.34448355,0
98330008306052.0,4233556.79042814,23226335.0118206,0
-97524547217307.8,6633386.82044795,-14702074.4993614,0
96957232655781.5,10637338.1496373,9114802.15180408,0
96653311440642.5,4432008.60436093,21808015.2970685,0
94826570385763.1,23244290.5175659,4079563.98213582,0
94728069421472.9,14256030.155833,6644771.9586728,0
-93002678792636.1,27208233.229866,-3418181.47495695,0
