Estimate,Std. Error,z value,Pr(>|z|)
427000406489387.0,10160936.0019851,42023727.5784403,0
425292270631616.0,21898355.9359894,19421196.3617167,0
423655349511274.0,6546456.53785921,64715216.0960983,0
-423313543401947.0,25103179.621087,-16862945.2440502,0
-420242114192137.0,18300393.2042015,-22963556.5478263,0
-419486972018939.0,7979556.4599701,-52570211.6556627,0
419434834340866.0,9685649.35795394,43304771.7132587,0
-417962837237853.0,7001033.61849935,-59700161.4352255,0
417371207022477.0,10228548.6034744,40804538.6694163,0
-416989849182136.0,34907166.2721403,-11945680.3205174,0
415310445054404.0,8133703.73461968,51060434.2873601,0
-414762478305473.0,10065752.328806,-41205313.2996839,0
410527841343157.0,19447082.6259229,21109996.2518761,0
-408032580906185.0,5712877.63782491,-71423301.3157162,0
-400844213571550.0,8878327.4629514,-45148617.8274278,0
-399966969023831.0,5843364.98056512,-68448055.2479797,0
395114345526484.0,31804287.9546922,12423304.244049,0
394299174163084.0,5802548.86291973,67952753.7773598,0
-390829680847823.0,14635328.1227215,-26704538.331536,0
-389356621422470.0,5880113.37414584,-66215835.7582737,0
-384575084367894.0,7095219.54657115,-54201999.2254848,0
383414362442663.0,30087204.3854853,12743435.9646797,0
382796401973842.0,10247269.6928396,37355940.9919038,0
382238609010436.0,5936954.88869949,64382939.7690045,0
380750037715625.0,2978027.76849019,127853085.10023,0
-378970403616499.0,7499186.9823146,-50534865.2474233,0
-377174651046492.0,5428635.18813365,-69478724.9419432,0
-374694575087538.0,13499309.3200988,-27756573.7774203,0
371610793038889.0,6024220.85927611,61686117.0464362,0
369711067847654.0,12658531.2093073,29206474.4111719,0
368702134981883.0,8857369.17267995,41626596.768612,0
368602951209378.0,6768302.85890452,54460173.9746968,0
-367096584762657.0,10870089.5134673,-33771256.83352,0
-366170671520413.0,14142021.384472,-25892385.647392,0
-365366809770178.0,3580227.81009489,-102051274.150762,0
364229600949794.0,3039336.78653447,119838512.982004,0
-363624017805766.0,33566687.9759577,-10832883.4249662,0
-360317183275592.0,8654615.66140805,-41632950.251308,0
-352377780582175.0,65311657.6399774,-5395327.4700914,0
351910349489226.0,4926146.07430344,71437254.2310342,0
344970637037222.0,9168421.51175024,37625957.3793709,0
341800562737986.0,8600541.23935796,39741750.3416915,0
-340482394680303.0,9607672.05405754,-35438594.5694836,0
-339568558024384.0,6920289.09093502,-49068550.9755928,0
-339024170444570.0,6567738.6717537,-51619619.3832489,0
-337895455325794.0,15990979.1839885,-21130379.2868496,0
334776263161577.0,7042183.69057278,47538700.7597849,0
-334406228634472.0,16054540.1435018,-20829386.9301405,0
334333124925794.0,6186456.24667116,54042752.6834435,0
-333607093268906.0,4744818.33046053,-70309771.6359832,0
-333562119539383.0,4810277.53007308,-69343632.9721116,0
-333407561897028.0,5656249.24508584,-58944991.1859335,0
-332219164756619.0,12232950.9098437,-27157728.9245301,0
