parent_smiles,ring_fragment
N#C/C(=C/c1ccc([N+](=O)[O-])cc1)c1nc(-c2ccncc2)cs1,Cc1csc(C)n1
N#C/C(=C/c1ccc([N+](=O)[O-])cc1)c1nc(-c2ccncc2)cs1,Cc1ccncc1
N#Cc1ccc(C(=O)N(CC(=O)N2CCNCC2)Cc2ccccc2)cc1,Cc1ccc(C)cc1
N#Cc1ccc(C(=O)N(CC(=O)N2CCNCC2)Cc2ccccc2)cc1,CN1CCNCC1
N#Cc1ccc(C(=O)N(CC(=O)N2CCNCC2)Cc2ccccc2)cc1,Cc1ccccc1
Cc1ccccc1-n1nc(-c2ccccc2)cc1NC(=O)Cn1ccc(=O)n(C)c1=O,Cc1ccccc1N
Cc1ccccc1-n1nc(-c2ccccc2)cc1NC(=O)Cn1ccc(=O)n(C)c1=O,Cc1cc(N)n(C)n1
Cc1ccccc1-n1nc(-c2ccccc2)cc1NC(=O)Cn1ccc(=O)n(C)c1=O,Cc1ccccc1
Cc1ccccc1-n1nc(-c2ccccc2)cc1NC(=O)Cn1ccc(=O)n(C)c1=O,Cn1ccc(=O)n(C)c1=O
COc1ccccc1NC(=O)Cc1csc(Nc2cccc(C)n2)n1,Nc1ccccc1O
COc1ccccc1NC(=O)Cc1csc(Nc2cccc(C)n2)n1,Cc1csc(N)n1
COc1ccccc1NC(=O)Cc1csc(Nc2cccc(C)n2)n1,Cc1cccc(N)n1
O=C(NC1CCCCC1)c1cccc2c1N[C@H](c1ccc(Br)cc1)[C@@H]1CC=C[C@H]21,NC1CCCCC1
O=C(NC1CCCCC1)c1cccc2c1N[C@H](c1ccc(Br)cc1)[C@@H]1CC=C[C@H]21,Cc1ccc(Br)cc1
O=C(NC1CCCCC1)c1cccc2c1N[C@H](c1ccc(Br)cc1)[C@@H]1CC=C[C@H]21,Cc1cccc2c1N[C@H](C)[C@@H]1CC=C[C@H]21
C[C@]12C[C@H](N3CCOCC3)[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)[C@@H](N3CCCC3)C[C@@H]12,CN1CCOCC1
C[C@]12C[C@H](N3CCOCC3)[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)[C@@H](N3CCCC3)C[C@@H]12,C[C@]12C[C@H](N)[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)[C@@H](N)C[C@@H]12
C[C@]12C[C@H](N3CCOCC3)[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)[C@@H](N3CCCC3)C[C@@H]12,CN1CCCC1
Cc1cc(C(=O)NNC(=S)N[C@H]2CCCC[C@H]2C)c(C)s1,Cc1cc(C)c(C)s1
Cc1cc(C(=O)NNC(=S)N[C@H]2CCCC[C@H]2C)c(C)s1,C[C@@H]1CCCC[C@@H]1N
COc1ccccc1CSc1nc2cc(C(=O)O)ccc2c(=O)n1-c1ccccc1,Cc1ccccc1O
COc1ccccc1CSc1nc2cc(C(=O)O)ccc2c(=O)n1-c1ccccc1,Cc1ccc2c(=O)n(C)c(S)nc2c1
COc1ccccc1CSc1nc2cc(C(=O)O)ccc2c(=O)n1-c1ccccc1,Nc1ccccc1
CCn1nc(C)c(CN2CCC[C@H](c3cc(=O)[nH]c(N4CCCCC4)n3)C2)c1C,Cc1nn(C)c(C)c1C
CCn1nc(C)c(CN2CCC[C@H](c3cc(=O)[nH]c(N4CCCCC4)n3)C2)c1C,C[C@H]1CCCN(C)C1
CCn1nc(C)c(CN2CCC[C@H](c3cc(=O)[nH]c(N4CCCCC4)n3)C2)c1C,Cc1cc(=O)[nH]c(N)n1
CCn1nc(C)c(CN2CCC[C@H](c3cc(=O)[nH]c(N4CCCCC4)n3)C2)c1C,CN1CCCCC1
CC(=O)c1cccc(NC(=O)CSc2nc(C)c3ccccc3n2)c1,Cc1cccc(N)c1
CC(=O)c1cccc(NC(=O)CSc2nc(C)c3ccccc3n2)c1,Cc1nc(S)nc2ccccc12
C[C@H](NC(=O)Nc1ccc(Br)cc1Cl)[C@@H]1CCCO1,Nc1ccc(Br)cc1Cl
C[C@H](NC(=O)Nc1ccc(Br)cc1Cl)[C@@H]1CCCO1,C[C@@H]1CCCO1
COc1ccc(C(=O)NNC(=O)COc2ccc(C)c(C)c2)cc1S(=O)(=O)N1CCCC1,Cc1ccc(O)c(S)c1
COc1ccc(C(=O)NNC(=O)COc2ccc(C)c(C)c2)cc1S(=O)(=O)N1CCCC1,Cc1ccc(O)cc1C
COc1ccc(C(=O)NNC(=O)COc2ccc(C)c(C)c2)cc1S(=O)(=O)N1CCCC1,SN1CCCC1
C[C@@H](C1CC1)[N@@](CCN1C(=O)NC(C)(C)C1=O)C1CC1,CC1CC1
C[C@@H](C1CC1)[N@@](CCN1C(=O)NC(C)(C)C1=O)C1CC1,CN1C(=O)NC(C)(C)C1=O
C[C@@H](C1CC1)[N@@](CCN1C(=O)NC(C)(C)C1=O)C1CC1,NC1CC1
COC(=O)c1sccc1NC(=O)C(C)(C)CCl,Cc1sccc1N
CCS(=O)(=O)N(C)C1CCN([C@@H](C)C(=O)Nc2cc(C)no2)CC1,CN1CCC(N)CC1
CCS(=O)(=O)N(C)C1CCN([C@@H](C)C(=O)Nc2cc(C)no2)CC1,Cc1cc(N)on1
Clc1ccc(Cn2c([C@@H](Sc3ccccc3)c3ccccc3)nc3ccccc32)c(Cl)c1,Cc1ccc(Cl)cc1Cl
Clc1ccc(Cn2c([C@@H](Sc3ccccc3)c3ccccc3)nc3ccccc32)c(Cl)c1,Sc1ccccc1
Clc1ccc(Cn2c([C@@H](Sc3ccccc3)c3ccccc3)nc3ccccc32)c(Cl)c1,Cc1ccccc1
Clc1ccc(Cn2c([C@@H](Sc3ccccc3)c3ccccc3)nc3ccccc32)c(Cl)c1,Cc1nc2ccccc2n1C
O=C1c2ccccc2C(=O)N1CCCc1nn2c(-c3ccco3)nnc2s1,CN1C(=O)c2ccccc2C1=O
O=C1c2ccccc2C(=O)N1CCCc1nn2c(-c3ccco3)nnc2s1,Cc1ccco1
O=C1c2ccccc2C(=O)N1CCCc1nn2c(-c3ccco3)nnc2s1,Cc1nn2c(C)nnc2s1
CC(C)c1ccc([C@H]2C[C@@H]2C(=O)N2CCN(Cc3ccccn3)CC2)cc1,Cc1ccc(C)cc1
CC(C)c1ccc([C@H]2C[C@@H]2C(=O)N2CCN(Cc3ccccn3)CC2)cc1,C[C@H]1C[C@@H]1C
CC(C)c1ccc([C@H]2C[C@@H]2C(=O)N2CCN(Cc3ccccn3)CC2)cc1,CN1CCN(C)CC1
CC(C)c1ccc([C@H]2C[C@@H]2C(=O)N2CCN(Cc3ccccn3)CC2)cc1,Cc1ccccn1
Cc1ccc(-c2nnc(SCC(=O)N3CCC3)nc2-c2ccc(C)cc2)cc1,Cc1ccc(C)cc1
Cc1ccc(-c2nnc(SCC(=O)N3CCC3)nc2-c2ccc(C)cc2)cc1,Cc1nnc(S)nc1C
Cc1ccc(-c2nnc(SCC(=O)N3CCC3)nc2-c2ccc(C)cc2)cc1,CN1CCC1
Cc1ccc(-c2nnc(SCC(=O)N3CCC3)nc2-c2ccc(C)cc2)cc1,Cc1ccc(C)cc1
CCOC(=O)Cn1/c(=N/C(=O)CCCS(=O)(=O)c2ccc(C)cc2)sc2cc3c(cc21)OCO3,Cc1ccc(S)cc1
CCOC(=O)Cn1/c(=N/C(=O)CCCS(=O)(=O)c2ccc(C)cc2)sc2cc3c(cc21)OCO3,Cn1c(=N)sc2cc3c(cc21)OCO3
O=C1NN[C@H](c2ccccc2O)[C@H]1C(=O)N(Cc1ccccc1)Cc1ccccc1,C[C@H]1NNC(=O)[C@@H]1C
O=C1NN[C@H](c2ccccc2O)[C@H]1C(=O)N(Cc1ccccc1)Cc1ccccc1,Cc1ccccc1O
O=C1NN[C@H](c2ccccc2O)[C@H]1C(=O)N(Cc1ccccc1)Cc1ccccc1,Cc1ccccc1
O=C1NN[C@H](c2ccccc2O)[C@H]1C(=O)N(Cc1ccccc1)Cc1ccccc1,Cc1ccccc1
CCOc1cc(/C=C2/C(=N)N3OC(C)=CC3=NC2=O)cc(Br)c1OC(=O)c1ccccc1,Cc1cc(O)c(O)c(Br)c1
CCOc1cc(/C=C2/C(=N)N3OC(C)=CC3=NC2=O)cc(Br)c1OC(=O)c1ccccc1,C=C1C(=N)N2OC(C)=CC2=NC1=O
CCOc1cc(/C=C2/C(=N)N3OC(C)=CC3=NC2=O)cc(Br)c1OC(=O)c1ccccc1,Cc1ccccc1
COc1cccc(C(=O)Nc2ccccc2Sc2cc(C)nc3nc(-c4ccccc4)nn23)c1,Cc1cccc(O)c1
COc1cccc(C(=O)Nc2ccccc2Sc2cc(C)nc3nc(-c4ccccc4)nn23)c1,Nc1ccccc1S
COc1cccc(C(=O)Nc2ccccc2Sc2cc(C)nc3nc(-c4ccccc4)nn23)c1,Cc1cc(S)n2nc(C)nc2n1
COc1cccc(C(=O)Nc2ccccc2Sc2cc(C)nc3nc(-c4ccccc4)nn23)c1,Cc1ccccc1
CCCNC(=O)c1cn2c3c(cccc3c1=O)CCC2,Cc1cn2c3c(cccc3c1=O)CCC2
COc1ccc(C[N@](C)C[C@H](O)COC(C)(C)C)cc1O,Cc1ccc(O)c(O)c1
Cc1c(CN2CCN(CC(=O)N[C@H]3CCC[C@@H](C)C3)CC2)cc(C#N)n1C,Cc1cc(C)n(C)c1C
Cc1c(CN2CCN(CC(=O)N[C@H]3CCC[C@@H](C)C3)CC2)cc(C#N)n1C,CN1CCN(C)CC1
Cc1c(CN2CCN(CC(=O)N[C@H]3CCC[C@@H](C)C3)CC2)cc(C#N)n1C,C[C@@H]1CCC[C@H](N)C1
CCc1nc(C(=O)N(C)C[C@@H]2CCCO2)nn1-c1ccccc1Cl,Cc1nc(C)n(C)n1
CCc1nc(C(=O)N(C)C[C@@H]2CCCO2)nn1-c1ccccc1Cl,C[C@@H]1CCCO1
CCc1nc(C(=O)N(C)C[C@@H]2CCCO2)nn1-c1ccccc1Cl,Nc1ccccc1Cl
Cc1csc(NC(=O)c2c(-n3cnnn3)sc3c2CCCC3)n1,Cc1csc(N)n1
Cc1csc(NC(=O)c2c(-n3cnnn3)sc3c2CCCC3)n1,Cn1cnnn1
Cc1csc(NC(=O)c2c(-n3cnnn3)sc3c2CCCC3)n1,Cc1c(N)sc2c1CCCC2
COc1cc(/C=C2\SC(=S)N(c3ccc(C)cc3C)C2=O)ccc1OC(C)C,Cc1ccc(O)c(O)c1
COc1cc(/C=C2\SC(=S)N(c3ccc(C)cc3C)C2=O)ccc1OC(C)C,C=C1SC(=S)N(C)C1=O
COc1cc(/C=C2\SC(=S)N(c3ccc(C)cc3C)C2=O)ccc1OC(C)C,Cc1ccc(N)c(C)c1
COc1ccc(Oc2cc3[n+](C)c(O)c(O)n(C)c-3c/c2=N\S(=O)(=O)c2ccc(F)c(C)c2)cc1,Oc1ccc(O)cc1
COc1ccc(Oc2cc3[n+](C)c(O)c(O)n(C)c-3c/c2=N\S(=O)(=O)c2ccc(F)c(C)c2)cc1,Cn1c2cc(=N)c(O)cc-2[n+](C)c(O)c1O
COc1ccc(Oc2cc3[n+](C)c(O)c(O)n(C)c-3c/c2=N\S(=O)(=O)c2ccc(F)c(C)c2)cc1,Cc1cc(S)ccc1F
Cc1ccc(Nc2nn(CN3CCOCC3)c(=S)s2)cc1,Cc1ccc(N)cc1
Cc1ccc(Nc2nn(CN3CCOCC3)c(=S)s2)cc1,Cn1nc(N)sc1=S
Cc1ccc(Nc2nn(CN3CCOCC3)c(=S)s2)cc1,CN1CCOCC1
Nc1nnc(CCCn2c(-c3nonc3N)nc3ccccc32)s1,Cc1nnc(N)s1
Nc1nnc(CCCn2c(-c3nonc3N)nc3ccccc32)s1,Cc1nonc1N
Nc1nnc(CCCn2c(-c3nonc3N)nc3ccccc32)s1,Cc1nc2ccccc2n1C
COC(=O)c1ccc(/C=N/Nc2nc(SCC(=O)Nc3ccc(C)c(C)c3)n[nH]2)cc1,Cc1ccc(C)cc1
COC(=O)c1ccc(/C=N/Nc2nc(SCC(=O)Nc3ccc(C)c(C)c3)n[nH]2)cc1,Nc1nc(S)n[nH]1
COC(=O)c1ccc(/C=N/Nc2nc(SCC(=O)Nc3ccc(C)c(C)c3)n[nH]2)cc1,Cc1ccc(N)cc1C
CCC[N@@]1CC[C@H](CNC(=O)N(C)Cc2nc3ccccc3s2)C1,C[C@H]1CCN(C)C1
CCC[N@@]1CC[C@H](CNC(=O)N(C)Cc2nc3ccccc3s2)C1,Cc1nc2ccccc2s1
O=C1CC[C@@H]2CO[C@@H](c3ccccc3)N3C(=O)CC[C@H]3CO[C@H](c3ccccc3)N12,Cc1ccccc1
O=C1CC[C@@H]2CO[C@@H](c3ccccc3)N3C(=O)CC[C@H]3CO[C@H](c3ccccc3)N12,C[C@@H]1OC[C@H]2CCC(=O)N2[C@@H](C)OC[C@@H]2CCC(=O)N21
O=C1CC[C@@H]2CO[C@@H](c3ccccc3)N3C(=O)CC[C@H]3CO[C@H](c3ccccc3)N12,Cc1ccccc1
CCCCCc1ccc(-c2ccc(-c3nc(CCC)no3)cc2)cc1,Cc1ccc(C)cc1
CCCCCc1ccc(-c2ccc(-c3nc(CCC)no3)cc2)cc1,Cc1ccc(C)cc1
CCCCCc1ccc(-c2ccc(-c3nc(CCC)no3)cc2)cc1,Cc1noc(C)n1
O=C(c1ccc(-c2ccccc2)c(F)c1)[C@H]1CCC[N@@](Cc2cc(=O)[nH]c(=O)[nH]2)C1,Cc1ccc(C)c(F)c1
O=C(c1ccc(-c2ccccc2)c(F)c1)[C@H]1CCC[N@@](Cc2cc(=O)[nH]c(=O)[nH]2)C1,Cc1ccccc1
O=C(c1ccc(-c2ccccc2)c(F)c1)[C@H]1CCC[N@@](Cc2cc(=O)[nH]c(=O)[nH]2)C1,C[C@H]1CCCN(C)C1
O=C(c1ccc(-c2ccccc2)c(F)c1)[C@H]1CCC[N@@](Cc2cc(=O)[nH]c(=O)[nH]2)C1,Cc1cc(=O)[nH]c(=O)[nH]1
CCN1C(=O)S[C@@H](Nc2cc(C)ccc2C)C1=O,CN1C(=O)S[C@@H](N)C1=O
CCN1C(=O)S[C@@H](Nc2cc(C)ccc2C)C1=O,Cc1ccc(C)c(N)c1
C[C@H](CCc1ccccc1F)C(=O)N(C)Cc1nccn1C,Cc1ccccc1F
C[C@H](CCc1ccccc1F)C(=O)N(C)Cc1nccn1C,Cc1nccn1C
CCn1cc(Cl)c(/C=C/C(=O)c2ccc3ccccc3c2)n1,Cc1nn(C)cc1Cl
CCn1cc(Cl)c(/C=C/C(=O)c2ccc3ccccc3c2)n1,Cc1ccc2ccccc2c1
CCCC[C@@H](CC)COCCCNC(=O)c1cncn1-c1cccc(-c2ccc(OC)c(OC)c2)c1,Cc1cncn1C
CCCC[C@@H](CC)COCCCNC(=O)c1cncn1-c1cccc(-c2ccc(OC)c(OC)c2)c1,Cc1cccc(N)c1
CCCC[C@@H](CC)COCCCNC(=O)c1cncn1-c1cccc(-c2ccc(OC)c(OC)c2)c1,Cc1ccc(O)c(O)c1
CC1(C)CCC[C@@]2(C)c3c4c(c(=O)oc(=O)c3=CC[C@H]12)=CC[C@H]1C(C)(C)CCC[C@]41C,CC1(C)CCC[C@@]2(C)c3c4c(c(=O)oc(=O)c3=CC[C@H]12)=CC[C@H]1C(C)(C)CCC[C@]41C
Cn1ccnc1-c1ccc(N2CCc3onc(-c4cccc(F)c4)c3C2)nn1,Cc1nccn1C
Cn1ccnc1-c1ccc(N2CCc3onc(-c4cccc(F)c4)c3C2)nn1,Cc1ccc(N)nn1
Cn1ccnc1-c1ccc(N2CCc3onc(-c4cccc(F)c4)c3C2)nn1,Cc1noc2c1CN(C)CC2
Cn1ccnc1-c1ccc(N2CCc3onc(-c4cccc(F)c4)c3C2)nn1,Cc1cccc(F)c1
O=C(O)Cc1cc(=O)oc2cc3c(cc12)OCO3,Cc1cc(=O)oc2cc3c(cc12)OCO3
COC(=O)Cc1c(C)c2cc(CNC3CCN(Cc4ccccc4)CC3)c(O)c(C)c2oc1=O,Cc1cc2c(C)c(C)c(=O)oc2c(C)c1O
COC(=O)Cc1c(C)c2cc(CNC3CCN(Cc4ccccc4)CC3)c(O)c(C)c2oc1=O,CN1CCC(N)CC1
COC(=O)Cc1c(C)c2cc(CNC3CCN(Cc4ccccc4)CC3)c(O)c(C)c2oc1=O,Cc1ccccc1
C[C@@H]1CC[C@@H](C(N)=O)CN1C(=O)c1cc(-c2ccc(F)cc2)n[nH]1,C[C@@H]1CC[C@@H](C)N(C)C1
C[C@@H]1CC[C@@H](C(N)=O)CN1C(=O)c1cc(-c2ccc(F)cc2)n[nH]1,Cc1cc(C)[nH]n1
C[C@@H]1CC[C@@H](C(N)=O)CN1C(=O)c1cc(-c2ccc(F)cc2)n[nH]1,Cc1ccc(F)cc1
O=c1c2c(-c3ccc(F)cc3)csc2nc2c3ccccc3c(Cl)nn12,Cc1ccc(F)cc1
O=c1c2c(-c3ccc(F)cc3)csc2nc2c3ccccc3c(Cl)nn12,Cc1csc2nc3c4ccccc4c(Cl)nn3c(=O)c12
COCC(=O)N1CCN([C@@H](C)c2nnc(-c3cccs3)o2)CC1,CN1CCN(C)CC1
COCC(=O)N1CCN([C@@H](C)c2nnc(-c3cccs3)o2)CC1,Cc1nnc(C)o1
COCC(=O)N1CCN([C@@H](C)c2nnc(-c3cccs3)o2)CC1,Cc1cccs1
CCc1nc(Cc2ccc(N)cc2)cs1,Cc1csc(C)n1
CCc1nc(Cc2ccc(N)cc2)cs1,Cc1ccc(N)cc1
COC(=O)/C(C#N)=C/c1ccc(OCc2nc3ccccc3nc2C)c(OC)c1,Cc1ccc(O)c(O)c1
COC(=O)/C(C#N)=C/c1ccc(OCc2nc3ccccc3nc2C)c(OC)c1,Cc1nc2ccccc2nc1C
O=C(c1cccnc1)N1CC[C@@H]2OCCN(CCN3CCCC3)[C@@H]2CC1,Cc1cccnc1
O=C(c1cccnc1)N1CC[C@@H]2OCCN(CCN3CCCC3)[C@@H]2CC1,CN1CC[C@@H]2OCCN(C)[C@@H]2CC1
O=C(c1cccnc1)N1CC[C@@H]2OCCN(CCN3CCCC3)[C@@H]2CC1,CN1CCCC1
Cc1cc(C(=O)OCc2nc(N)c3ccccc3n2)c(C)n1Cc1ccco1,Cc1cc(C)n(C)c1C
Cc1cc(C(=O)OCc2nc(N)c3ccccc3n2)c(C)n1Cc1ccco1,Cc1nc(N)c2ccccc2n1
Cc1cc(C(=O)OCc2nc(N)c3ccccc3n2)c(C)n1Cc1ccco1,Cc1ccco1
COc1ccc(-c2cccnc2C(=O)O)c(OC)c1,Cc1ccc(O)cc1O
COc1ccc(-c2cccnc2C(=O)O)c(OC)c1,Cc1cccnc1C
CN(Cc1cc([N+](=O)[O-])cc2c1OCOC2)Cc1nccn1C(F)F,Cc1cc([N+])cc2c1OCOC2
CN(Cc1cc([N+](=O)[O-])cc2c1OCOC2)Cc1nccn1C(F)F,Cc1nccn1C
COc1ccc(/C=C/C(=O)OCC(=O)Nc2cc(C)ccc2C)cc1OC,Cc1ccc(O)c(O)c1
COc1ccc(/C=C/C(=O)OCC(=O)Nc2cc(C)ccc2C)cc1OC,Cc1ccc(C)c(N)c1
CC(C)C[C@@H](N)C(=O)Nc1ccc(O)c(C(=O)O)c1,Cc1cc(N)ccc1O
COc1ccc(OC)c([C@@H]2CCCC[C@H]2O)c1,Cc1cc(O)ccc1O
COc1ccc(OC)c([C@@H]2CCCC[C@H]2O)c1,C[C@@H]1CCCC[C@H]1O
c1cc([C@@H]2CO2)ccc1[C@@H]1CO1,Cc1ccc(C)cc1
c1cc([C@@H]2CO2)ccc1[C@@H]1CO1,C[C@@H]1CO1
c1cc([C@@H]2CO2)ccc1[C@@H]1CO1,C[C@@H]1CO1
COc1ccc(C(=O)NC[C@@H]2CCN(c3cccc(OC)c3)C2)cc1,Cc1ccc(O)cc1
COc1ccc(C(=O)NC[C@@H]2CCN(c3cccc(OC)c3)C2)cc1,C[C@@H]1CCN(C)C1
COc1ccc(C(=O)NC[C@@H]2CCN(c3cccc(OC)c3)C2)cc1,Nc1cccc(O)c1
C[C@@H](OC[C@H]1CCCCO1)/C(O)=N/S(=O)(=O)c1ccc(Cl)cc1,C[C@H]1CCCCO1
C[C@@H](OC[C@H]1CCCCO1)/C(O)=N/S(=O)(=O)c1ccc(Cl)cc1,Sc1ccc(Cl)cc1
COc1ccc(C(=O)NN2[C@@H](C)CCC[C@@H]2C)cc1[N+](=O)[O-],Cc1ccc(O)c([N+])c1
COc1ccc(C(=O)NN2[C@@H](C)CCC[C@@H]2C)cc1[N+](=O)[O-],C[C@H]1CCC[C@H](C)N1N
COc1ccccc1[C@@H]1C(C#N)=C(N)N(c2ccc(Cl)cc2)C2=C1C(=O)CCC2,Cc1ccccc1O
COc1ccccc1[C@@H]1C(C#N)=C(N)N(c2ccc(Cl)cc2)C2=C1C(=O)CCC2,Nc1ccc(Cl)cc1
COc1ccccc1[C@@H]1C(C#N)=C(N)N(c2ccc(Cl)cc2)C2=C1C(=O)CCC2,CC1=C(N)N(C)C2=C(C(=O)CCC2)[C@@H]1C
C=CCn1c(=O)c2c(nc3n(-c4cc(C)ccc4OC)c(-c4ccccc4)cn23)n(C)c1=O,Cc1ccc(O)c(N)c1
C=CCn1c(=O)c2c(nc3n(-c4cc(C)ccc4OC)c(-c4ccccc4)cn23)n(C)c1=O,Cc1ccccc1
C=CCn1c(=O)c2c(nc3n(-c4cc(C)ccc4OC)c(-c4ccccc4)cn23)n(C)c1=O,Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1C
COc1ccc(CCNC(=O)COC(=O)c2ccc[nH]c2=O)cc1,Cc1ccc(O)cc1
COc1ccc(CCNC(=O)COC(=O)c2ccc[nH]c2=O)cc1,Cc1ccc[nH]c1=O
CNC(=O)[C@H](NC(=O)Cn1cnc(C2CCC2)cc1=O)c1ccccc1,Cc1cc(=O)n(C)cn1
CNC(=O)[C@H](NC(=O)Cn1cnc(C2CCC2)cc1=O)c1ccccc1,CC1CCC1
CNC(=O)[C@H](NC(=O)Cn1cnc(C2CCC2)cc1=O)c1ccccc1,Cc1ccccc1
N#Cc1ccc(CSc2nnc(-c3ccc(F)cc3)n2-c2ccccc2)cc1,Cc1ccc(C)cc1
N#Cc1ccc(CSc2nnc(-c3ccc(F)cc3)n2-c2ccccc2)cc1,Cc1nnc(S)n1C
N#Cc1ccc(CSc2nnc(-c3ccc(F)cc3)n2-c2ccccc2)cc1,Cc1ccc(F)cc1
N#Cc1ccc(CSc2nnc(-c3ccc(F)cc3)n2-c2ccccc2)cc1,Nc1ccccc1
c1ccc(-n2c(SCc3cn4ccccc4n3)nc3ccccc32)cc1,Nc1ccccc1
c1ccc(-n2c(SCc3cn4ccccc4n3)nc3ccccc32)cc1,Cc1cn2ccccc2n1
c1ccc(-n2c(SCc3cn4ccccc4n3)nc3ccccc32)cc1,Cn1c(S)nc2ccccc21
COc1cccc(N2C(=O)C[C@@H](N3CCN(C)CC3)C2=O)c1,Nc1cccc(O)c1
COc1cccc(N2C(=O)C[C@@H](N3CCN(C)CC3)C2=O)c1,CN1C(=O)C[C@@H](N)C1=O
COc1cccc(N2C(=O)C[C@@H](N3CCN(C)CC3)C2=O)c1,CN1CCN(C)CC1
Nn1c(N/N=C/c2cccc3ccccc23)nnc1SCC(=O)Nc1ccccc1Cl,Nc1nnc(S)n1N
Nn1c(N/N=C/c2cccc3ccccc23)nnc1SCC(=O)Nc1ccccc1Cl,Cc1cccc2ccccc12
Nn1c(N/N=C/c2cccc3ccccc23)nnc1SCC(=O)Nc1ccccc1Cl,Nc1ccccc1Cl
C=CCOc1ccc(C[N@@]2CC[C@H](Nc3ccc([N+](=O)[O-])cn3)C2)cc1,Cc1ccc(O)cc1
C=CCOc1ccc(C[N@@]2CC[C@H](Nc3ccc([N+](=O)[O-])cn3)C2)cc1,CN1CC[C@H](N)C1
C=CCOc1ccc(C[N@@]2CC[C@H](Nc3ccc([N+](=O)[O-])cn3)C2)cc1,[N+]c1ccc(N)nc1
CC(C)c1nc([C@H]2CCCN(C(=O)c3nccn4ccnc34)C2)no1,Cc1noc(C)n1
CC(C)c1nc([C@H]2CCCN(C(=O)c3nccn4ccnc34)C2)no1,C[C@H]1CCCN(C)C1
CC(C)c1nc([C@H]2CCCN(C(=O)c3nccn4ccnc34)C2)no1,Cc1nccn2ccnc12
CN(C)c1ccc(NC(=O)NC[C@@H](c2ccco2)N2CCCC2)cc1,Nc1ccc(N)cc1
CN(C)c1ccc(NC(=O)NC[C@@H](c2ccco2)N2CCCC2)cc1,Cc1ccco1
CN(C)c1ccc(NC(=O)NC[C@@H](c2ccco2)N2CCCC2)cc1,CN1CCCC1
NS(=O)(=O)N1CCN(C(=O)C2=NO[C@@H](c3ccccc3)C2)CC1,CN1CCN(S)CC1
NS(=O)(=O)N1CCN(C(=O)C2=NO[C@@H](c3ccccc3)C2)CC1,CC1=NO[C@@H](C)C1
NS(=O)(=O)N1CCN(C(=O)C2=NO[C@@H](c3ccccc3)C2)CC1,Cc1ccccc1
O=C(c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)N1CCN(C(=O)[C@@H]2CCS(=O)(=O)C2)CC1,Cc1cn(C)nc1C
O=C(c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)N1CCN(C(=O)[C@@H]2CCS(=O)(=O)C2)CC1,Nc1ccccc1
O=C(c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)N1CCN(C(=O)[C@@H]2CCS(=O)(=O)C2)CC1,Cc1ccc(F)cc1
O=C(c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)N1CCN(C(=O)[C@@H]2CCS(=O)(=O)C2)CC1,CN1CCN(C)CC1
O=C(c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)N1CCN(C(=O)[C@@H]2CCS(=O)(=O)C2)CC1,C[C@@H]1CCS(=O)(=O)C1
COc1ccc(NC(=O)CCn2c(=O)oc3cc(Cl)ccc32)cc1OC,Nc1ccc(O)c(O)c1
COc1ccc(NC(=O)CCn2c(=O)oc3cc(Cl)ccc32)cc1OC,Cn1c(=O)oc2cc(Cl)ccc21
c1cncc(CN2CCC3(CC2)C[C@@H](N2CCCC2)CO3)c1,Cc1cccnc1
c1cncc(CN2CCC3(CC2)C[C@@H](N2CCCC2)CO3)c1,CN1CCC(C)(O)CC1
c1cncc(CN2CCC3(CC2)C[C@@H](N2CCCC2)CO3)c1,CC1(C)C[C@@H](N)CO1
c1cncc(CN2CCC3(CC2)C[C@@H](N2CCCC2)CO3)c1,CN1CCCC1
COc1ccc(CCN2C(=O)N[C@H](CCC(=O)O)C2=O)cc1,Cc1ccc(O)cc1
COc1ccc(CCN2C(=O)N[C@H](CCC(=O)O)C2=O)cc1,C[C@H]1NC(=O)N(C)C1=O
Cc1c2ccnc(C(F)(F)F)c2cc2c1[nH]c1ccccc12,Cc1nccc2c(C)c3[nH]c4ccccc4c3cc12
O[C@H]1C[C@H]2CCNc3cccc1c32,O[C@H]1C[C@H]2CCNc3cccc1c32
Cc1cc(C[N@](C2CC2)[C@@H](C)c2ccco2)ccc1-n1cncn1,Cc1ccc(N)c(C)c1
Cc1cc(C[N@](C2CC2)[C@@H](C)c2ccco2)ccc1-n1cncn1,NC1CC1
Cc1cc(C[N@](C2CC2)[C@@H](C)c2ccco2)ccc1-n1cncn1,Cc1ccco1
Cc1cc(C[N@](C2CC2)[C@@H](C)c2ccco2)ccc1-n1cncn1,Cn1cncn1
