parent_smiles,ring_fragment,chembl_id,parent_mol,fragment_mol
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,Nc1ccccc1,CHEMBL1305,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed2e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc220>
CN1CCN2c3ncccc3Cc3ccccc3C2C1,CN1CCN2c3ncccc3Cc3ccccc3C2C1,CHEMBL654,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed340>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc280>
C=CCOc1ccccc1OCC(O)CNC(C)C,Oc1ccccc1O,CHEMBL546,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed3a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc2e0>
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1ccnc2c1NC(=O)c1cccnc1N2C,CHEMBL57,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed400>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc340>
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,NC1CC1,CHEMBL57,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed460>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc3a0>
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,Cc1ccc(O)cc1,CHEMBL1018,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed4c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc400>
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,Cc1ccc(O)cc1,CHEMBL1018,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed520>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc460>
COc1ccc(CN2CCNCC2)c(OC)c1OC,Cc1ccc(O)c(O)c1O,CHEMBL203266,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed580>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc4c0>
COc1ccc(CN2CCNCC2)c(OC)c1OC,CN1CCNCC1,CHEMBL203266,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed5e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc520>
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,Cc1ccc(O)cc1,CHEMBL24,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed640>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc580>
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,Nc1ccc(O)cc1,CHEMBL6995,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed6a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc5e0>
CNCCCN1c2ccccc2CCc2ccccc21,CN1c2ccccc2CCc2ccccc21,CHEMBL72,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed700>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc640>
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,CN1CCN(C)CC1,CHEMBL648,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed760>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc6a0>
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Cc1ccccc1,CHEMBL648,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed7c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc700>
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Cc1ccccc1,CHEMBL648,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed820>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc760>
NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,Cn1ncnn1,CHEMBL3989949,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed880>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc7c0>
NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,Cc1ccccc1Cl,CHEMBL3989949,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed8e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc820>
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,Cc1noc(N)c1C,CHEMBL453,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed940>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc880>
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,Nc1ccc(S)cc1,CHEMBL453,<rdkit.Chem.rdchem.Mol object at 0x7f28284ed9a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc8e0>
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,Cc1cn(C)c(=O)[nH]c1=O,CHEMBL129,<rdkit.Chem.rdchem.Mol object at 0x7f28284eda00>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc940>
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,C[C@H]1O[C@@H](N)C[C@@H]1N,CHEMBL129,<rdkit.Chem.rdchem.Mol object at 0x7f28284eda60>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cc9a0>
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Cn1cnc2c(N)ncnc21,CHEMBL1090,<rdkit.Chem.rdchem.Mol object at 0x7f28284edac0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cca00>
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,C[C@H]1O[C@@H](N)[C@@H](O)[C@@H]1O,CHEMBL1090,<rdkit.Chem.rdchem.Mol object at 0x7f28284edb20>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cca60>
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cn1cnc2c(N)ncnc21,CHEMBL477,<rdkit.Chem.rdchem.Mol object at 0x7f28284edb80>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ccac0>
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@H]1O[C@@H](N)[C@H](O)[C@@H]1O,CHEMBL477,<rdkit.Chem.rdchem.Mol object at 0x7f28284edbe0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ccb20>
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CHEMBL53,<rdkit.Chem.rdchem.Mol object at 0x7f28284edc40>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ccb80>
COCCc1ccc(OCC(O)CNC(C)C)cc1,Cc1ccc(O)cc1,CHEMBL13,<rdkit.Chem.rdchem.Mol object at 0x7f28284edca0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ccbe0>
O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,CN1CC[C@@H](O)NC1=O,CHEMBL3237547,<rdkit.Chem.rdchem.Mol object at 0x7f28284edd00>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ccc40>
O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C[C@H]1O[C@@H](N)C(F)(F)[C@@H]1O,CHEMBL3237547,<rdkit.Chem.rdchem.Mol object at 0x7f28284edd60>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ccca0>
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,CN1CCOCC1,CHEMBL86304,<rdkit.Chem.rdchem.Mol object at 0x7f28284eddc0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ccd00>
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,Cc1ccc(Cl)cc1,CHEMBL86304,<rdkit.Chem.rdchem.Mol object at 0x7f28284ede20>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ccd60>
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,CN1CC(=O)NC(=O)C1,CHEMBL444186,<rdkit.Chem.rdchem.Mol object at 0x7f28284ede80>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ccdc0>
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,CN1CC(=O)NC(=O)C1,CHEMBL444186,<rdkit.Chem.rdchem.Mol object at 0x7f28284edee0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cce20>
OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,C[C@H]1O[C@@H](N)C[C@@H]1O,CHEMBL1580,<rdkit.Chem.rdchem.Mol object at 0x7f28284edf40>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cce80>
OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,Cn1cnc2c1N=CNC[C@H]2O,CHEMBL1580,<rdkit.Chem.rdchem.Mol object at 0x7f28284edfa0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ccee0>
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,Cc1ccc(O)cc1,CHEMBL411,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee040>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ccf40>
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,Cc1ccc(O)cc1,CHEMBL411,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee0a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ccfa0>
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,Cc1ccc2[nH]cc(C)c2c1,CHEMBL905,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee100>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd040>
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,Cn1cncn1,CHEMBL905,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee160>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd0a0>
Cc1ccccc1C(OCCN(C)C)c1ccccc1,Cc1ccccc1C,CHEMBL900,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee1c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd100>
Cc1ccccc1C(OCCN(C)C)c1ccccc1,Cc1ccccc1,CHEMBL900,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee220>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd160>
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,Cc1nnc(N)s1,CHEMBL1191,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee280>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd1c0>
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,Nc1ccc(S)cc1,CHEMBL1191,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee2e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd220>
C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,Cc1ccc(N)cc1,CHEMBL973,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee340>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd280>
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,Cc1cnoc1C,CHEMBL960,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee3a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd2e0>
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,Cc1ccc(N)cc1,CHEMBL960,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee400>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd340>
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,Cc1ccccc1,CHEMBL28333,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee460>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd3a0>
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,CC1=NCCN(C)c2ccc(Cl)cc21,CHEMBL28333,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee4c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd400>
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,Cc1ccc(N)cc1Cl,CHEMBL1179047,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee520>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd460>
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,CHEMBL1405,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee580>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd4c0>
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,Cc1ccccc1,CHEMBL1004,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee5e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd520>
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,Cc1ccccn1,CHEMBL1004,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee640>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd580>
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,CHEMBL52440,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee6a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd5e0>
O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,Cn1ccnc1,CHEMBL924,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee700>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd640>
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,Cc1ccc(N)cc1,CHEMBL471,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee760>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd6a0>
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CHEMBL135,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee7c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd700>
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,CC1N(C)C(=O)CCS1(=O)=O,CHEMBL1200714,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee820>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd760>
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,Cc1ccc(Cl)cc1,CHEMBL1200714,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee880>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd7c0>
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,Cc1ccc2c(c1)[nH]c1ccc(Cl)cc12,CHEMBL1316,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee8e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd820>
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,Cc1ccc(C)cc1,CHEMBL1324,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee940>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd880>
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,Cc1cc([N+])c(O)c(O)c1,CHEMBL1324,<rdkit.Chem.rdchem.Mol object at 0x7f28284ee9a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd8e0>
Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CN1C(=O)c2cccc(N)c2C1=O,CHEMBL43452,<rdkit.Chem.rdchem.Mol object at 0x7f28284eea00>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd940>
Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,NC1CCC(=O)NC1=O,CHEMBL43452,<rdkit.Chem.rdchem.Mol object at 0x7f28284eea60>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cd9a0>
NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,Cc1ccccc1,CHEMBL1201192,<rdkit.Chem.rdchem.Mol object at 0x7f28284eeac0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cda00>
NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,Cc1ccccc1,CHEMBL1201192,<rdkit.Chem.rdchem.Mol object at 0x7f28284eeb20>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cda60>
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,Cc1ccccc1,CHEMBL1373,<rdkit.Chem.rdchem.Mol object at 0x7f28284eeb80>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cdac0>
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,Cc1ccccc1,CHEMBL1373,<rdkit.Chem.rdchem.Mol object at 0x7f28284eebe0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cdb20>
CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,Cn1c(=O)cc(N)[nH]c1=O,CHEMBL4297517,<rdkit.Chem.rdchem.Mol object at 0x7f28284eec40>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cdb80>
CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,Cc1ccccc1,CHEMBL4297517,<rdkit.Chem.rdchem.Mol object at 0x7f28284eeca0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cdbe0>
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,Cc1ccc(Cl)cc1,CHEMBL1201353,<rdkit.Chem.rdchem.Mol object at 0x7f28284eed00>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cdc40>
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,Cc1ccccn1,CHEMBL1201353,<rdkit.Chem.rdchem.Mol object at 0x7f28284eed60>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cdca0>
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,Cc1ccc(Cl)cc1,CHEMBL505,<rdkit.Chem.rdchem.Mol object at 0x7f28284eedc0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cdd00>
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,Cc1ccccn1,CHEMBL505,<rdkit.Chem.rdchem.Mol object at 0x7f28284eee20>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cdd60>
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,C[C@@H]1CCCCN1C,CHEMBL1077896,<rdkit.Chem.rdchem.Mol object at 0x7f28284eee80>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cddc0>
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,Cc1cccc(C)c1N,CHEMBL1077896,<rdkit.Chem.rdchem.Mol object at 0x7f28284eeee0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cde20>
CC(=O)Nc1cc([As](=O)(O)O)ccc1O,Nc1cc([As])ccc1O,CHEMBL1330792,<rdkit.Chem.rdchem.Mol object at 0x7f28284eef40>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cde80>
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,Cc1ccc([N+])o1,CHEMBL244888,<rdkit.Chem.rdchem.Mol object at 0x7f28284eefa0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cdee0>
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,Cc1ccc(O)cc1,CHEMBL244888,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef040>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cdf40>
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,CN1[C@@H]2CC[C@H]1C[C@@H](O)C2,CHEMBL1618018,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef0a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cdfa0>
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,Cc1ccccc1,CHEMBL1618018,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef100>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce040>
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CN1CC[C@@]2(C)c3cc(O)ccc3N(C)[C@@H]12,CHEMBL94,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef160>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce0a0>
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,C=C1c2ccccc2C=Cc2ccccc21,CHEMBL669,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef1c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce100>
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,Sc1ccc(Cl)cc1,CHEMBL498,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef220>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce160>
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,Nc1ccc(S)cc1,CHEMBL1243,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef280>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce1c0>
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,Cc1ccccc1,CHEMBL1243,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef2e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce220>
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,Cc1cc(N)ccc1[N+],CHEMBL806,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef340>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce280>
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,Cc1cc(Cl)c(N)c(Cl)c1,CHEMBL49080,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef3a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce2e0>
CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,Cc1ccccc1,CHEMBL1625607,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef400>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce340>
CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,CN1CCc2c(c3ccccc3n2C)C1,CHEMBL1625607,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef460>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce3a0>
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,CC1CC(O)CC(C)(C)C1,CHEMBL1480987,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef4c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce400>
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,Cc1ccccc1,CHEMBL1480987,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef520>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce460>
CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,Cc1[nH]c2c(c1C)C(=O)C(C)CC2,CHEMBL460,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef580>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce4c0>
CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,CN1CCOCC1,CHEMBL460,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef5e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce520>
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,Cc1cccc(C)c1N,CHEMBL492,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef640>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce580>
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,Cn1cnc([N+])c1S,CHEMBL1542,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef6a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce5e0>
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,Sc1ncnc2[nH]cnc12,CHEMBL1542,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef700>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce640>
C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO,C=C1[C@@H](N)C[C@H](O)[C@H]1C,CHEMBL713,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef760>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce6a0>
C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO,Cn1cnc2c(=O)[nH]c(N)nc21,CHEMBL713,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef7c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce700>
CN(C)CCC=C1c2ccccc2CCc2ccccc21,C=C1c2ccccc2CCc2ccccc21,CHEMBL629,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef820>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce760>
CNCCCC12CCC(c3ccccc31)c1ccccc12,CC12CCC(c3ccccc31)c1ccccc12,CHEMBL21731,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef880>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce7c0>
CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,Cc1ccc(N)cc1,CHEMBL1323699,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef8e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce820>
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,Cc1ccc(O)cc1,CHEMBL637,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef940>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce880>
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,CC1(O)CCCCC1,CHEMBL637,<rdkit.Chem.rdchem.Mol object at 0x7f28284ef9a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce8e0>
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,CC1CCCCC1,CHEMBL75880,<rdkit.Chem.rdchem.Mol object at 0x7f28284efa00>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce940>
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,CC1CCCCN1,CHEMBL75880,<rdkit.Chem.rdchem.Mol object at 0x7f28284efa60>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ce9a0>
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,CC1CCCCC1,CHEMBL75880,<rdkit.Chem.rdchem.Mol object at 0x7f28284efac0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cea00>
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1cc(C)nc(N)n1,CHEMBL446,<rdkit.Chem.rdchem.Mol object at 0x7f28284efb20>,<rdkit.Chem.rdchem.Mol object at 0x7f28284cea60>
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Nc1ccc(S)cc1,CHEMBL446,<rdkit.Chem.rdchem.Mol object at 0x7f28284efb80>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ceac0>
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CHEMBL628,<rdkit.Chem.rdchem.Mol object at 0x7f28284efbe0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284ceb20>
