Estimate,Std. Error,z value,Pr(>|z|)
-433117393333109.0,13780054.6417687,-31430745.7112898,0
-429358661082626.0,15983806.4863423,-26862103.3074632,0
-428302114590318.0,16840213.0752997,-25433295.4503128,0
428137315030586.0,11752738.7005274,36428727.4600408,0
-427109938346918.0,11552114.7156105,-36972446.0725583,0
423468764941280.0,12239324.8543278,34599029.7652359,0
422458259191335.0,50122904.6317838,8428447.27963844,0
421403084056645.0,22324779.0218117,18876024.8710604,0
420795668655620.0,10542613.5168828,39913790.634719,0
-420784642943986.0,7699529.46816926,-54650695.8228497,0
420277362207857.0,6858755.16681273,61276040.9121238,0
418326658960924.0,12726051.6409233,32871676.9949059,0
416368338548701.0,9541682.15936569,43636785.5892173,0
-415785900019038.0,13648716.0881754,-30463370.86455,0
412932075755841.0,4154916.86100291,99383956.3028388,0
410872111833303.0,32788024.1101803,12531164.136412,0
-406200512786710.0,13297512.8940433,-30547104.2610285,0
405866196982255.0,7230422.19863818,56133125.5398472,0
400930785786687.0,29019263.5866003,13816022.0568732,0
400057686834828.0,8659521.47514639,46198590.5321708,0
399341870094072.0,10970096.2265276,36402768.202561,0
396642412632961.0,44147388.6465303,8984504.51528879,0
-391038367577982.0,10114824.3087663,-38659926.8203877,0
-387816671010297.0,20015548.1876524,-19375770.6446202,0
387555232885517.0,8032052.71140626,48251081.8604505,0
382529312448506.0,22546553.8458029,16966198.6955809,0
-379849665294122.0,61116708.4445676,-6215152.53293857,0
-376587717992760.0,13905417.3893381,-27082086.6032763,0
-373235765203085.0,7776966.24191893,-47992463.0752918,0
369628006757072.0,11697306.3736059,31599412.2878675,0
368591037053649.0,9435093.12380228,39065967.0463442,0
365237806958594.0,10900527.9547857,33506432.7593639,0
-362837298945076.0,7425281.76888397,-48865121.9224521,0
-361957061059679.0,17988272.7967237,-20121835.2173092,0
356779852892158.0,6752169.56483477,52839291.0554651,0
352488900999531.0,17620223.5428517,20004791.6612574,0
-348910633078961.0,26308512.8502783,-13262271.2300239,0
-346785873865253.0,8552756.97539998,-40546676.920986,0
346386502073714.0,9069466.38739829,38192600.0139332,0
346057140165613.0,19995635.4064805,17306633.8293734,0
344287554627742.0,46480498.1326001,7407139.95029818,0
341045824046219.0,23645755.9633975,14423130.5006337,0
337508253829922.0,24083745.6715087,14013943.6129819,0
-336542826137447.0,12192167.3546745,-27603199.3613028,0
334286811982657.0,12173992.2830032,27459095.111254,0
-333657086721773.0,16263583.5668113,-20515594.5706,0
329015726322746.0,82347150.3854099,3995471.91108438,0
328495493550846.0,14977788.1579508,21932176.5060795,0
-326938666961555.0,12381464.2365348,-26405492.978515,0
326349831120428.0,16221558.5379752,20118278.4229044,0
326083213645806.0,20333507.7442962,16036741.8030603,0
-322976977478949.0,9433785.4787818,-34236201.1734716,0
322721556219804.0,4901337.2649203,65843572.6367122,0
-320941340574951.0,8028650.14688036,-39974508.130692,0
318610407826203.0,7887076.21705962,40396516.9167573,0
316322039841769.0,12013526.63878,26330489.7348522,0
314604101673645.0,10922487.1415791,28803339.1658597,0
312798610041128.0,9153780.91862717,34171520.2517694,0
310539020397676.0,25233400.0067186,12306665.7808695,0
310019187568385.0,13513847.9418186,22940852.1468582,0
308496749460000.0,74389480.5811013,4147048.03757393,0
307020385031846.0,55905376.3691296,5491786.38928509,0
-306223120813928.0,6727882.03831791,-45515530.6038168,0
302915869197226.0,4775379.62795949,63432835.2501394,0
300482001354258.0,14295326.9183787,21019596.338713,0
297451468335010.0,10269665.4473727,28964085.525406,0
295504732305589.0,52449011.9969583,5634133.43844734,0
-294071868312672.0,7422403.00983439,-39619496.2632774,0
290428504861702.0,7589891.44431774,38265172.4326221,0
288557921810044.0,31217943.7122121,9243335.32247235,0
287262301792398.0,15788839.9738674,18194009.3298719,0
-283751788534228.0,7754736.24777974,-36590772.3316146,0
-282362465398478.0,9332988.33914605,-30254239.6002087,0
-278255904712388.0,15276183.2904452,-18215014.7993072,0
274494375786090.0,16700508.0482777,16436288.9435809,0
274463408187789.0,10450472.1439022,26263254.3686493,0
-274380745756240.0,16645913.1490217,-16483370.0200079,0
271060259906344.0,12819356.3905636,21144607.5487746,0
-270858114226409.0,17191240.1471903,-15755589.0038961,0
269572815882863.0,23211892.7850577,11613564.579981,0
