Estimate,Std. Error,z value,Pr(>|z|)
548890322201421.0,12307363.1202609,44598531.5325437,0
-543183359096924.0,22109272.7910289,-24568124.1636011,0
542047070530511.0,139203478.195958,3893919.01377252,0
540427278079448.0,28081787.6636005,19244760.5029058,0
-535398678826050.0,14810233.0291807,-36150591.1332489,0
-534143252607534.0,12133774.3303053,-44021195.554417,0
531735950632591.0,13581989.1063972,39150079.3048155,0
-527246633973085.0,24910487.3639281,-21165649.0806586,0
521706656412163.0,26627485.8400071,19592786.9250169,0
520952689523578.0,25892436.9815062,20119878.6308014,0
-514066180379468.0,18852616.9767063,-27267629.7945601,0
511501897625637.0,37127544.1925396,13776884.7563157,0
509373722729663.0,28871754.5986397,17642631.3471666,0
-507728895694518.0,29029500.318926,-17490101.1080614,0
507483828080364.0,42698607.4259449,11885254.7816818,0
504294955790713.0,13959744.4919056,36124941.6909544,0
503853212703087.0,29937545.6990278,16830144.2532562,0
501748666867759.0,31898876.1005027,15729352.5103178,0
496069817664424.0,27791217.4593302,17849877.1559891,0
-492262925660656.0,12896971.7361836,-38168876.8286254,0
485489478801745.0,17711397.2372429,27411133.7631159,0
485149367826689.0,7669972.35830172,63253079.0416186,0
-481109416101468.0,20944598.9227613,-22970571.9300563,0
-479718915225704.0,13404282.9628941,-35788480.1860471,0
474813776124880.0,15180449.9656382,31277977.7410846,0
-471538798042094.0,7173156.81773713,-65736580.1450369,0
-470826243155683.0,28334292.1833045,-16616834.4742739,0
470099407158654.0,44746457.2135155,10505846.4162982,0
-468512222762204.0,113960778.266387,-4111170.78954166,0
466499898097183.0,19740415.864527,23631715.8310464,0
-465103100353171.0,16204352.710704,-28702356.0062316,0
462006138456508.0,22187746.7091902,20822580.3418399,0
-461592211952449.0,10144648.837171,-45501053.7438347,0
-461167984404034.0,10952193.0105101,-42107364.6128661,0
459882569140664.0,24574003.2962933,18714190.0973877,0
-458923462229564.0,72675096.8752934,-6314727.90489777,0
-450634471464136.0,13578818.1226857,-33186575.3994653,0
445452336906217.0,25823158.1882891,17250110.6819781,0
444331758332442.0,64060675.0274936,6936107.9654834,0
442144036491615.0,14790572.9659212,29893638.1646848,0
441376571496886.0,93400314.2216193,4725643.32545597,0
-440317391320979.0,16033316.3951035,-27462652.1719144,0
430547360466992.0,7955732.35644391,54117878.9301856,0
430499136566539.0,38966239.2184869,11048003.225374,0
424948607247291.0,24235947.0435035,17533814.8117137,0
419607632506501.0,7151458.15553112,58674416.2352353,0
419062663936559.0,6429324.37779736,65179891.2781138,0
-406673354558472.0,18352612.7324682,-22158880.6175272,0
